ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier
dbb71b63-a9ae-5c87-8387-4179e78a6e73,tg:rubgr:170_#1,AA,0,Rubenianum,tg:rubgr:170_#1,https://data.rubenianum.be//ark:/86530/dbb71b63-a9ae-5c87-8387-4179e78a6e73
b180a483-ea93-50f9-be8c-d2d919b8f827,tg:rubgr:160_#1,AA,0,Rubenianum,tg:rubgr:160_#1,https://data.rubenianum.be//ark:/86530/b180a483-ea93-50f9-be8c-d2d919b8f827
08138aa1-7338-5fa1-8d90-561c7088ebb1,tg:rubgr:3495_#1,AA,0,Rubenianum,tg:rubgr:3495_#1,https://data.rubenianum.be//ark:/86530/08138aa1-7338-5fa1-8d90-561c7088ebb1
5296cea9-9753-5e24-a539-feff2919a8d6,tg:rubgr:3554_#1,AA,0,Rubenianum,tg:rubgr:3554_#1,https://data.rubenianum.be//ark:/86530/5296cea9-9753-5e24-a539-feff2919a8d6
f8fc2b1a-00b5-57fd-864e-ec2a948f515c,tg:rubgr:5008_#1,AA,0,Rubenianum,tg:rubgr:5008_#1,https://data.rubenianum.be//ark:/86530/f8fc2b1a-00b5-57fd-864e-ec2a948f515c
91740229-14fd-5f68-a450-48b8a42c5e6a,tg:rubgr:2240_#1,AA,0,Rubenianum,tg:rubgr:2240_#1,https://data.rubenianum.be//ark:/86530/91740229-14fd-5f68-a450-48b8a42c5e6a
fe5af5df-2136-53fa-9323-ebbbe4851dc5,tg:rubgr:4664_#1,AA,0,Rubenianum,tg:rubgr:4664_#1,https://data.rubenianum.be//ark:/86530/fe5af5df-2136-53fa-9323-ebbbe4851dc5
92479bcd-85aa-5793-90b9-b8d63aa25ba7,tg:rubgr:1607_#1,AA,0,Rubenianum,tg:rubgr:1607_#1,https://data.rubenianum.be//ark:/86530/92479bcd-85aa-5793-90b9-b8d63aa25ba7
b024da5b-397e-59fa-b8a9-5ef109f34d00,tg:rubgr:5274_#1,AA,0,Rubenianum,tg:rubgr:5274_#1,https://data.rubenianum.be//ark:/86530/b024da5b-397e-59fa-b8a9-5ef109f34d00
e62f3325-6470-5fcb-9ae2-2a4669eda6c9,tg:rubgr:4570_#1,AA,0,Rubenianum,tg:rubgr:4570_#1,https://data.rubenianum.be//ark:/86530/e62f3325-6470-5fcb-9ae2-2a4669eda6c9
b7991f25-802e-57f8-ab5e-f0a720f54590,tg:rubgr:5102_#1,AA,0,Rubenianum,tg:rubgr:5102_#1,https://data.rubenianum.be//ark:/86530/b7991f25-802e-57f8-ab5e-f0a720f54590
4c4c0a40-09cf-52a0-9812-5ced2919a2a7,tg:rubgr:4408_#1,AA,0,Rubenianum,tg:rubgr:4408_#1,https://data.rubenianum.be//ark:/86530/4c4c0a40-09cf-52a0-9812-5ced2919a2a7
78761cfd-1cb1-57cc-8e76-21c5441d08e5,tg:rubgr:2144_#1,AA,0,Rubenianum,tg:rubgr:2144_#1,https://data.rubenianum.be//ark:/86530/78761cfd-1cb1-57cc-8e76-21c5441d08e5
4baa48da-4720-570b-9b58-dc8e2a1a61c7,tg:rubgr:1346_#1,AA,0,Rubenianum,tg:rubgr:1346_#1,https://data.rubenianum.be//ark:/86530/4baa48da-4720-570b-9b58-dc8e2a1a61c7
01facba8-5924-5c8c-912c-f9d92eb22c8b,tg:rubgr:5112_#1,AA,0,Rubenianum,tg:rubgr:5112_#1,https://data.rubenianum.be//ark:/86530/01facba8-5924-5c8c-912c-f9d92eb22c8b
85223680-84c6-5cdd-88d8-5322fce0fb95,tg:rubgr:2711_#1,AA,0,Rubenianum,tg:rubgr:2711_#1,https://data.rubenianum.be//ark:/86530/85223680-84c6-5cdd-88d8-5322fce0fb95
e41d238a-d44c-56c7-934d-361ddb9e1b20,tg:rubgr:4335_#1,AA,0,Rubenianum,tg:rubgr:4335_#1,https://data.rubenianum.be//ark:/86530/e41d238a-d44c-56c7-934d-361ddb9e1b20
adaf445e-8078-5d40-842f-21e6e540cb59,tg:rubgr:2701_#1,AA,0,Rubenianum,tg:rubgr:2701_#1,https://data.rubenianum.be//ark:/86530/adaf445e-8078-5d40-842f-21e6e540cb59
4abca8e7-fea3-5cb7-b134-19fd8fd953e9,tg:rubgr:822_#1,AA,0,Rubenianum,tg:rubgr:822_#1,https://data.rubenianum.be//ark:/86530/4abca8e7-fea3-5cb7-b134-19fd8fd953e9
1a6a449b-8bde-5b26-84c1-fe898a3aacb5,tg:rubgr:747_#1,AA,0,Rubenianum,tg:rubgr:747_#1,https://data.rubenianum.be//ark:/86530/1a6a449b-8bde-5b26-84c1-fe898a3aacb5
fbb368f0-e3d4-5930-857a-117ceb08e8c9,tg:rubgr:4182_#1,AA,0,Rubenianum,tg:rubgr:4182_#1,https://data.rubenianum.be//ark:/86530/fbb368f0-e3d4-5930-857a-117ceb08e8c9
533ebb12-fa8e-53dc-a8e3-7c4039d4fd80,tg:rubgr:4192_#1,AA,0,Rubenianum,tg:rubgr:4192_#1,https://data.rubenianum.be//ark:/86530/533ebb12-fa8e-53dc-a8e3-7c4039d4fd80
f402a3a5-79e2-5a40-93f3-c035bca31970,tg:rubgr:559_#1,AA,0,Rubenianum,tg:rubgr:559_#1,https://data.rubenianum.be//ark:/86530/f402a3a5-79e2-5a40-93f3-c035bca31970
f95a5ce8-ab81-5c14-b990-df820c443dba,tg:rubgr:4733_#1,AA,0,Rubenianum,tg:rubgr:4733_#1,https://data.rubenianum.be//ark:/86530/f95a5ce8-ab81-5c14-b990-df820c443dba
9d0404df-0017-5334-8f2e-14fb846d4792,tg:rubgr:3775_#1,AA,0,Rubenianum,tg:rubgr:3775_#1,https://data.rubenianum.be//ark:/86530/9d0404df-0017-5334-8f2e-14fb846d4792
323e5567-7268-5dc8-a52b-a4bd11da9b98,tg:rubgr:4723_#1,AA,0,Rubenianum,tg:rubgr:4723_#1,https://data.rubenianum.be//ark:/86530/323e5567-7268-5dc8-a52b-a4bd11da9b98
f148cbe8-8899-5df5-a363-cf5c83db1760,tg:rubgr:2542_#1,AA,0,Rubenianum,tg:rubgr:2542_#1,https://data.rubenianum.be//ark:/86530/f148cbe8-8899-5df5-a363-cf5c83db1760
1ece30df-7531-520e-be13-a52390a4d8e5,tg:rubgr:4176_#1,AA,0,Rubenianum,tg:rubgr:4176_#1,https://data.rubenianum.be//ark:/86530/1ece30df-7531-520e-be13-a52390a4d8e5
5c0cbfd1-3cb7-5ec9-bd35-e76b537648fd,tg:rubgr:2634_#1,AA,0,Rubenianum,tg:rubgr:2634_#1,https://data.rubenianum.be//ark:/86530/5c0cbfd1-3cb7-5ec9-bd35-e76b537648fd
80ef129a-c120-54d5-855e-21c959e358d4,tg:rubgr:4200_#1,AA,0,Rubenianum,tg:rubgr:4200_#1,https://data.rubenianum.be//ark:/86530/80ef129a-c120-54d5-855e-21c959e358d4
70f72cab-a406-5c89-bdeb-49f59e59b0d3,tg:rubgr:2624_#1,AA,0,Rubenianum,tg:rubgr:2624_#1,https://data.rubenianum.be//ark:/86530/70f72cab-a406-5c89-bdeb-49f59e59b0d3
7378e6a2-0081-540f-935e-795ecb68c176,tg:rubgr:907_#1,AA,0,Rubenianum,tg:rubgr:907_#1,https://data.rubenianum.be//ark:/86530/7378e6a2-0081-540f-935e-795ecb68c176
f4f54eda-5f16-5ecd-ad07-e145fa71a7b6,tg:rubgr:5027_#1,AA,0,Rubenianum,tg:rubgr:5027_#1,https://data.rubenianum.be//ark:/86530/f4f54eda-5f16-5ecd-ad07-e145fa71a7b6
fc3b6a5b-313b-5d6d-9d6f-03a2371004fb,tg:rubgr:1273_#1,AA,0,Rubenianum,tg:rubgr:1273_#1,https://data.rubenianum.be//ark:/86530/fc3b6a5b-313b-5d6d-9d6f-03a2371004fb
d41077bc-f58c-52e4-9cee-9f8b690b19f6,tg:rubgr:2071_#1,AA,0,Rubenianum,tg:rubgr:2071_#1,https://data.rubenianum.be//ark:/86530/d41077bc-f58c-52e4-9cee-9f8b690b19f6
509db83b-4712-5272-ac17-642e1fd77a05,tg:rubgr:4445_#1,AA,0,Rubenianum,tg:rubgr:4445_#1,https://data.rubenianum.be//ark:/86530/509db83b-4712-5272-ac17-642e1fd77a05
6d6ef178-423c-5e25-acd5-4eb11fe3e72c,tg:rubgr:4594_#1,AA,0,Rubenianum,tg:rubgr:4594_#1,https://data.rubenianum.be//ark:/86530/6d6ef178-423c-5e25-acd5-4eb11fe3e72c
2e5c0dc0-16cc-5da9-9e59-a990bc333113,tg:rubgr:4584_#1,AA,0,Rubenianum,tg:rubgr:4584_#1,https://data.rubenianum.be//ark:/86530/2e5c0dc0-16cc-5da9-9e59-a990bc333113
1fc2b1f3-9cd1-5cd2-84f4-637a1df778a5,tg:rubgr:5280_#1,AA,0,Rubenianum,tg:rubgr:5280_#1,https://data.rubenianum.be//ark:/86530/1fc2b1f3-9cd1-5cd2-84f4-637a1df778a5
f3177f59-a0f1-5338-9da4-15049effc274,tg:rubgr:5290_#1,AA,0,Rubenianum,tg:rubgr:5290_#1,https://data.rubenianum.be//ark:/86530/f3177f59-a0f1-5338-9da4-15049effc274
49be4537-7423-50b7-af2b-67165dfa0d81,tg:rubgr:3800_#1,AA,0,Rubenianum,tg:rubgr:3800_#1,https://data.rubenianum.be//ark:/86530/49be4537-7423-50b7-af2b-67165dfa0d81
3d1e26de-66e3-5223-847a-5f0233074234,tg:rubgr:2483_#1,AA,0,Rubenianum,tg:rubgr:2483_#1,https://data.rubenianum.be//ark:/86530/3d1e26de-66e3-5223-847a-5f0233074234
89af6251-e1ab-513f-aa18-81fc20cd24b4,tg:rubgr:4856_#1,AA,0,Rubenianum,tg:rubgr:4856_#1,https://data.rubenianum.be//ark:/86530/89af6251-e1ab-513f-aa18-81fc20cd24b4
6a93fecc-f402-5863-a7f4-08e09197d523,tg:rubgr:2599_#1,AA,0,Rubenianum,tg:rubgr:2599_#1,https://data.rubenianum.be//ark:/86530/6a93fecc-f402-5863-a7f4-08e09197d523
2c990c4e-e5a5-56f3-966d-4caca050e482,tg:rubgr:566_#1,AA,0,Rubenianum,tg:rubgr:566_#1,https://data.rubenianum.be//ark:/86530/2c990c4e-e5a5-56f3-966d-4caca050e482
4ead8b2a-4d83-552d-9189-36c8abfce1be,tg:rubgr:576_#1,AA,0,Rubenianum,tg:rubgr:576_#1,https://data.rubenianum.be//ark:/86530/4ead8b2a-4d83-552d-9189-36c8abfce1be
405f0b07-3c27-56d8-8b6c-08bbb41b5bd1,tg:rubgr:2933_#1,AA,0,Rubenianum,tg:rubgr:2933_#1,https://data.rubenianum.be//ark:/86530/405f0b07-3c27-56d8-8b6c-08bbb41b5bd1
20769576-de38-558f-b096-bca9fd891834,tg:rubgr:3509_#1,AA,0,Rubenianum,tg:rubgr:3509_#1,https://data.rubenianum.be//ark:/86530/20769576-de38-558f-b096-bca9fd891834
6a86fbc6-1dad-52b3-8ede-63d2e809cbde,tg:rubgr:4437_#1,AA,0,Rubenianum,tg:rubgr:4437_#1,https://data.rubenianum.be//ark:/86530/6a86fbc6-1dad-52b3-8ede-63d2e809cbde
628dae74-db2b-591a-a13a-68c5a6307d02,tg:rubgr:965_#1,AA,0,Rubenianum,tg:rubgr:965_#1,https://data.rubenianum.be//ark:/86530/628dae74-db2b-591a-a13a-68c5a6307d02
8ac4d8e6-d9cd-5eba-ac7d-57b48e184001,tg:rubgr:4629_#1,AA,0,Rubenianum,tg:rubgr:4629_#1,https://data.rubenianum.be//ark:/86530/8ac4d8e6-d9cd-5eba-ac7d-57b48e184001
c31471d5-3b97-5e49-bb00-d19fa90e5cfb,tg:rubgr:5323_#1,AA,0,Rubenianum,tg:rubgr:5323_#1,https://data.rubenianum.be//ark:/86530/c31471d5-3b97-5e49-bb00-d19fa90e5cfb
4b420b6b-2fab-5690-98e6-90acc6379dd7,tg:rubgr:4751_#1,AA,0,Rubenianum,tg:rubgr:4751_#1,https://data.rubenianum.be//ark:/86530/4b420b6b-2fab-5690-98e6-90acc6379dd7
50f51b53-58b9-530d-af84-2e038ecc6e1f,tg:rubgr:4639_#1,AA,0,Rubenianum,tg:rubgr:4639_#1,https://data.rubenianum.be//ark:/86530/50f51b53-58b9-530d-af84-2e038ecc6e1f
70c85cbd-9e78-57d5-a0ac-d03ee894530e,tg:rubgr:4741_#1,AA,0,Rubenianum,tg:rubgr:4741_#1,https://data.rubenianum.be//ark:/86530/70c85cbd-9e78-57d5-a0ac-d03ee894530e
0d94df1d-48e4-51e1-8bb6-24f4c627952d,tg:rubgr:1704_#1,AA,0,Rubenianum,tg:rubgr:1704_#1,https://data.rubenianum.be//ark:/86530/0d94df1d-48e4-51e1-8bb6-24f4c627952d
450b45f6-5d23-5626-9d9f-5d71cf30522c,tg:rubgr:5305_#1,AA,0,Rubenianum,tg:rubgr:5305_#1,https://data.rubenianum.be//ark:/86530/450b45f6-5d23-5626-9d9f-5d71cf30522c
f37f83e5-c619-58f3-aa7b-ea6f92f531d2,tg:rubgr:3731_#1,AA,0,Rubenianum,tg:rubgr:3731_#1,https://data.rubenianum.be//ark:/86530/f37f83e5-c619-58f3-aa7b-ea6f92f531d2
a274d67a-25f5-54cb-874a-dcd5aeb2b45e,tg:rubgr:40_#1,AA,0,Rubenianum,tg:rubgr:40_#1,https://data.rubenianum.be//ark:/86530/a274d67a-25f5-54cb-874a-dcd5aeb2b45e
b814f77c-259b-5c14-8d29-868a72ee927b,tg:rubgr:2353_#1,AA,0,Rubenianum,tg:rubgr:2353_#1,https://data.rubenianum.be//ark:/86530/b814f77c-259b-5c14-8d29-868a72ee927b
fd66e853-de12-5bde-9ffd-7b2e8febd1a4,tg:rubgr:5315_#1,AA,0,Rubenianum,tg:rubgr:5315_#1,https://data.rubenianum.be//ark:/86530/fd66e853-de12-5bde-9ffd-7b2e8febd1a4
815fb70e-a5db-56e7-a8a6-ffaec81ffe24,tg:rubgr:1141_#1,AA,0,Rubenianum,tg:rubgr:1141_#1,https://data.rubenianum.be//ark:/86530/815fb70e-a5db-56e7-a8a6-ffaec81ffe24
beb5018c-0fee-5d4c-a737-cf2153c75ecf,tg:rubgr:5063_#1,AA,0,Rubenianum,tg:rubgr:5063_#1,https://data.rubenianum.be//ark:/86530/beb5018c-0fee-5d4c-a737-cf2153c75ecf
a30cb522-8340-53b1-bf9f-a986c156f7cd,tg:rubgr:4569_#1,AA,0,Rubenianum,tg:rubgr:4569_#1,https://data.rubenianum.be//ark:/86530/a30cb522-8340-53b1-bf9f-a986c156f7cd
bb5cf06b-feaf-547b-9125-0e8377c65329,tg:rubgr:4579_#1,AA,0,Rubenianum,tg:rubgr:4579_#1,https://data.rubenianum.be//ark:/86530/bb5cf06b-feaf-547b-9125-0e8377c65329
3f875e09-41fc-5843-8a88-142f5b4cc9f3,tg:rubgr:1227_#1,AA,0,Rubenianum,tg:rubgr:1227_#1,https://data.rubenianum.be//ark:/86530/3f875e09-41fc-5843-8a88-142f5b4cc9f3
437e29c5-25a2-59ba-bc10-cb02bb700659,tg:rubgr:4401_#1,AA,0,Rubenianum,tg:rubgr:4401_#1,https://data.rubenianum.be//ark:/86530/437e29c5-25a2-59ba-bc10-cb02bb700659
376d7894-1739-5f65-8c54-5339ae728f0f,tg:rubgr:2708_#1,AA,0,Rubenianum,tg:rubgr:2708_#1,https://data.rubenianum.be//ark:/86530/376d7894-1739-5f65-8c54-5339ae728f0f
10ab5013-b54e-5de0-a1a6-31cac6a4f969,tg:rubgr:943_#1,AA,0,Rubenianum,tg:rubgr:943_#1,https://data.rubenianum.be//ark:/86530/10ab5013-b54e-5de0-a1a6-31cac6a4f969
f7bfb70d-9f6c-5670-b01d-39ee13d14184,tg:rubgr:4395_#1,AA,0,Rubenianum,tg:rubgr:4395_#1,https://data.rubenianum.be//ark:/86530/f7bfb70d-9f6c-5670-b01d-39ee13d14184
691df106-8fcc-5754-838c-cf86eda17a1b,tg:rubgr:3844_#1,AA,0,Rubenianum,tg:rubgr:3844_#1,https://data.rubenianum.be//ark:/86530/691df106-8fcc-5754-838c-cf86eda17a1b
3666f303-febb-5183-9952-94e833138e1b,tg:rubgr:3854_#1,AA,0,Rubenianum,tg:rubgr:3854_#1,https://data.rubenianum.be//ark:/86530/3666f303-febb-5183-9952-94e833138e1b
8d65cb4e-1c57-52a6-9f96-bfbbcdb2ccae,tg:rubgr:4812_#1,AA,0,Rubenianum,tg:rubgr:4812_#1,https://data.rubenianum.be//ark:/86530/8d65cb4e-1c57-52a6-9f96-bfbbcdb2ccae
0ce48427-6ca2-53c7-8f50-5a90f858c468,tg:rubgr:1909_#1,AA,0,Rubenianum,tg:rubgr:1909_#1,https://data.rubenianum.be//ark:/86530/0ce48427-6ca2-53c7-8f50-5a90f858c468
bf12f838-872a-55ab-8568-7a34ae7ef5e9,tg:rubgr:2282_#1,AA,0,Rubenianum,tg:rubgr:2282_#1,https://data.rubenianum.be//ark:/86530/bf12f838-872a-55ab-8568-7a34ae7ef5e9
37b67dec-0f51-58eb-b080-d027f5660bbd,tg:rubgr:550_#1,AA,0,Rubenianum,tg:rubgr:550_#1,https://data.rubenianum.be//ark:/86530/37b67dec-0f51-58eb-b080-d027f5660bbd
132ab1a5-e17a-5e91-8b7b-acaf5e6a5e87,tg:rubgr:1919_#1,AA,0,Rubenianum,tg:rubgr:1919_#1,https://data.rubenianum.be//ark:/86530/132ab1a5-e17a-5e91-8b7b-acaf5e6a5e87
0aea0323-5748-5f22-8991-7933a1787b21,tg:rubgr:2292_#1,AA,0,Rubenianum,tg:rubgr:2292_#1,https://data.rubenianum.be//ark:/86530/0aea0323-5748-5f22-8991-7933a1787b21
69c03918-cdac-5287-a687-416842ee8eaa,tg:rubgr:532_#1,AA,0,Rubenianum,tg:rubgr:532_#1,https://data.rubenianum.be//ark:/86530/69c03918-cdac-5287-a687-416842ee8eaa
98df9783-85e6-5581-9493-80b0d83b7170,tg:rubgr:1803_#1,AA,0,Rubenianum,tg:rubgr:1803_#1,https://data.rubenianum.be//ark:/86530/98df9783-85e6-5581-9493-80b0d83b7170
a0d7ee09-eba8-527d-9c45-6950a31b1dd9,tg:rubgr:3826_#1,AA,0,Rubenianum,tg:rubgr:3826_#1,https://data.rubenianum.be//ark:/86530/a0d7ee09-eba8-527d-9c45-6950a31b1dd9
d7d526bd-8270-5376-b655-4e1cce4aff08,tg:rubgr:4860_#1,AA,0,Rubenianum,tg:rubgr:4860_#1,https://data.rubenianum.be//ark:/86530/d7d526bd-8270-5376-b655-4e1cce4aff08
f5029599-602f-5107-8317-2d2f8dfc15a6,tg:rubgr:3836_#1,AA,0,Rubenianum,tg:rubgr:3836_#1,https://data.rubenianum.be//ark:/86530/f5029599-602f-5107-8317-2d2f8dfc15a6
be1f123a-e6bc-50a4-942f-a47bfa0c56e0,tg:rubgr:169_#1,AA,0,Rubenianum,tg:rubgr:169_#1,https://data.rubenianum.be//ark:/86530/be1f123a-e6bc-50a4-942f-a47bfa0c56e0
ac76c542-15bc-50c5-8d51-4517410734a1,tg:rubgr:2612_#1,AA,0,Rubenianum,tg:rubgr:2612_#1,https://data.rubenianum.be//ark:/86530/ac76c542-15bc-50c5-8d51-4517410734a1
54defb7b-2eae-519f-ac29-774f91c91185,tg:rubgr:4226_#1,AA,0,Rubenianum,tg:rubgr:4226_#1,https://data.rubenianum.be//ark:/86530/54defb7b-2eae-519f-ac29-774f91c91185
7734485e-4118-5a26-b42e-6e31c66cecaa,tg:rubgr:3308_#1,AA,0,Rubenianum,tg:rubgr:3308_#1,https://data.rubenianum.be//ark:/86530/7734485e-4118-5a26-b42e-6e31c66cecaa
b29f191b-6bbd-572a-a2bd-ba568dcac9bb,tg:rubgr:4236_#1,AA,0,Rubenianum,tg:rubgr:4236_#1,https://data.rubenianum.be//ark:/86530/b29f191b-6bbd-572a-a2bd-ba568dcac9bb
f0043637-e8cd-5a1b-b581-7863306f5cb6,tg:rubgr:32_#1,AA,0,Rubenianum,tg:rubgr:32_#1,https://data.rubenianum.be//ark:/86530/f0043637-e8cd-5a1b-b581-7863306f5cb6
dc151de4-676c-5411-8c30-1964f8d25934,tg:rubgr:1133_#1,AA,0,Rubenianum,tg:rubgr:1133_#1,https://data.rubenianum.be//ark:/86530/dc151de4-676c-5411-8c30-1964f8d25934
03d1e87e-ca57-595f-9736-220a14f2167f,tg:rubgr:22_#1,AA,0,Rubenianum,tg:rubgr:22_#1,https://data.rubenianum.be//ark:/86530/03d1e87e-ca57-595f-9736-220a14f2167f
e3eaebd6-1496-5268-a767-c96b620a0348,tg:rubgr:2331_#1,AA,0,Rubenianum,tg:rubgr:2331_#1,https://data.rubenianum.be//ark:/86530/e3eaebd6-1496-5268-a767-c96b620a0348
6c372eb1-896d-575b-b3c9-a030c56b45ab,tg:rubgr:4705_#1,AA,0,Rubenianum,tg:rubgr:4705_#1,https://data.rubenianum.be//ark:/86530/6c372eb1-896d-575b-b3c9-a030c56b45ab
54227045-4c68-5cb4-b31b-77893aff1103,tg:rubgr:3106_#1,AA,0,Rubenianum,tg:rubgr:3106_#1,https://data.rubenianum.be//ark:/86530/54227045-4c68-5cb4-b31b-77893aff1103
4daf1593-39d5-54e8-9a46-6bb77abd307c,tg:rubgr:2564_#1,AA,0,Rubenianum,tg:rubgr:2564_#1,https://data.rubenianum.be//ark:/86530/4daf1593-39d5-54e8-9a46-6bb77abd307c
ecb3da1e-f801-521a-9889-aa367488bad1,tg:rubgr:2580_#1,AA,0,Rubenianum,tg:rubgr:2580_#1,https://data.rubenianum.be//ark:/86530/ecb3da1e-f801-521a-9889-aa367488bad1
77e6067f-a56b-5e96-87e3-c91eedb35696,tg:rubgr:1792_#1,AA,0,Rubenianum,tg:rubgr:1792_#1,https://data.rubenianum.be//ark:/86530/77e6067f-a56b-5e96-87e3-c91eedb35696
aec61332-53a5-563d-91e5-f010faa9a48f,tg:rubgr:4699_#1,AA,0,Rubenianum,tg:rubgr:4699_#1,https://data.rubenianum.be//ark:/86530/aec61332-53a5-563d-91e5-f010faa9a48f
f817ab83-9f43-5d1c-8baa-b6ecf14af2ba,tg:rubgr:134_#1,AA,0,Rubenianum,tg:rubgr:134_#1,https://data.rubenianum.be//ark:/86530/f817ab83-9f43-5d1c-8baa-b6ecf14af2ba
4ec3263d-483a-5774-8dc5-3f2c7eb5920e,tg:rubgr:3284_#1,AA,0,Rubenianum,tg:rubgr:3284_#1,https://data.rubenianum.be//ark:/86530/4ec3263d-483a-5774-8dc5-3f2c7eb5920e
f23dea71-1e95-5dde-859f-6a967346397a,tg:rubgr:3510_#1,AA,0,Rubenianum,tg:rubgr:3510_#1,https://data.rubenianum.be//ark:/86530/f23dea71-1e95-5dde-859f-6a967346397a
019d0680-e063-5471-a3e4-63dd64fcc846,tg:rubgr:2162_#1,AA,0,Rubenianum,tg:rubgr:2162_#1,https://data.rubenianum.be//ark:/86530/019d0680-e063-5471-a3e4-63dd64fcc846
16d0e6b8-d34d-5881-95c3-d02e84dec5cf,tg:rubgr:5124_#1,AA,0,Rubenianum,tg:rubgr:5124_#1,https://data.rubenianum.be//ark:/86530/16d0e6b8-d34d-5881-95c3-d02e84dec5cf
d331f28b-17f0-501a-ab80-2d941f9f9b1e,tg:rubgr:1208_#1,AA,0,Rubenianum,tg:rubgr:1208_#1,https://data.rubenianum.be//ark:/86530/d331f28b-17f0-501a-ab80-2d941f9f9b1e
18b19c0b-8360-51d0-a9cb-bb617a1e2a8d,tg:rubgr:3500_#1,AA,0,Rubenianum,tg:rubgr:3500_#1,https://data.rubenianum.be//ark:/86530/18b19c0b-8360-51d0-a9cb-bb617a1e2a8d
f1de226c-2416-5f0d-beda-d6a667645860,tg:rubgr:5134_#1,AA,0,Rubenianum,tg:rubgr:5134_#1,https://data.rubenianum.be//ark:/86530/f1de226c-2416-5f0d-beda-d6a667645860
8c367c52-2406-5d7d-974d-02b267e7c3c8,tg:rubgr:2172_#1,AA,0,Rubenianum,tg:rubgr:2172_#1,https://data.rubenianum.be//ark:/86530/8c367c52-2406-5d7d-974d-02b267e7c3c8
f0805875-d1f1-51eb-9c2a-d922329d3585,tg:rubgr:4303_#1,AA,0,Rubenianum,tg:rubgr:4303_#1,https://data.rubenianum.be//ark:/86530/f0805875-d1f1-51eb-9c2a-d922329d3585
f2a6df0e-1a95-5941-9951-88b279d61f9d,tg:rubgr:4313_#1,AA,0,Rubenianum,tg:rubgr:4313_#1,https://data.rubenianum.be//ark:/86530/f2a6df0e-1a95-5941-9951-88b279d61f9d
507ce097-331c-5754-a9c8-901a3cd6f0ee,tg:rubgr:4884_#1,AA,0,Rubenianum,tg:rubgr:4884_#1,https://data.rubenianum.be//ark:/86530/507ce097-331c-5754-a9c8-901a3cd6f0ee
b10e7b21-0aaf-52e4-8509-9c2b7c932f72,tg:rubgr:4894_#1,AA,0,Rubenianum,tg:rubgr:4894_#1,https://data.rubenianum.be//ark:/86530/b10e7b21-0aaf-52e4-8509-9c2b7c932f72
98861078-ee6c-5fa6-9796-fd222b66163d,tg:rubgr:4630_#1,AA,0,Rubenianum,tg:rubgr:4630_#1,https://data.rubenianum.be//ark:/86530/98861078-ee6c-5fa6-9796-fd222b66163d
6fc88e3a-3cf1-5b63-81e1-ec515e869c0c,tg:rubgr:4748_#1,AA,0,Rubenianum,tg:rubgr:4748_#1,https://data.rubenianum.be//ark:/86530/6fc88e3a-3cf1-5b63-81e1-ec515e869c0c
719aa371-641d-5f0a-a32f-8b5a52135ca9,tg:rubgr:4758_#1,AA,0,Rubenianum,tg:rubgr:4758_#1,https://data.rubenianum.be//ark:/86530/719aa371-641d-5f0a-a32f-8b5a52135ca9
19cff79d-0854-5194-97af-f2f1718b3503,tg:rubgr:1895_#1,AA,0,Rubenianum,tg:rubgr:1895_#1,https://data.rubenianum.be//ark:/86530/19cff79d-0854-5194-97af-f2f1718b3503
6491fb11-68f9-55b7-8f34-6ba153cd2309,tg:rubgr:2266_#1,AA,0,Rubenianum,tg:rubgr:2266_#1,https://data.rubenianum.be//ark:/86530/6491fb11-68f9-55b7-8f34-6ba153cd2309
394798dd-8666-58e2-a7c7-c8add6df5062,tg:rubgr:5220_#1,AA,0,Rubenianum,tg:rubgr:5220_#1,https://data.rubenianum.be//ark:/86530/394798dd-8666-58e2-a7c7-c8add6df5062
bb422d31-5d6d-5398-84db-e9d0c6bdd1ca,tg:rubgr:4642_#1,AA,0,Rubenianum,tg:rubgr:4642_#1,https://data.rubenianum.be//ark:/86530/bb422d31-5d6d-5398-84db-e9d0c6bdd1ca
f66924cf-6e23-5c63-aa16-204b5f4a2f6c,tg:rubgr:3604_#1,AA,0,Rubenianum,tg:rubgr:3604_#1,https://data.rubenianum.be//ark:/86530/f66924cf-6e23-5c63-aa16-204b5f4a2f6c
bb1f7c6d-1873-5061-82ee-622c54538cef,tg:rubgr:1885_#1,AA,0,Rubenianum,tg:rubgr:1885_#1,https://data.rubenianum.be//ark:/86530/bb1f7c6d-1873-5061-82ee-622c54538cef
a8b24562-44fb-5e74-bb8b-2263d3650b6e,tg:rubgr:2276_#1,AA,0,Rubenianum,tg:rubgr:2276_#1,https://data.rubenianum.be//ark:/86530/a8b24562-44fb-5e74-bb8b-2263d3650b6e
f5704701-dd90-5f35-a468-77f0b11abbf0,tg:rubgr:2423_#1,AA,0,Rubenianum,tg:rubgr:2423_#1,https://data.rubenianum.be//ark:/86530/f5704701-dd90-5f35-a468-77f0b11abbf0
0c24466b-596b-56f5-99e1-8d8951a2ff8d,tg:rubgr:4219_#1,AA,0,Rubenianum,tg:rubgr:4219_#1,https://data.rubenianum.be//ark:/86530/0c24466b-596b-56f5-99e1-8d8951a2ff8d
ed89c10c-66ec-5b17-8069-8176fed3560b,tg:rubgr:876_#1,AA,0,Rubenianum,tg:rubgr:876_#1,https://data.rubenianum.be//ark:/86530/ed89c10c-66ec-5b17-8069-8176fed3560b
